event_id,fire_year,year,fitted_nbr
CA3464911838419890628,1989,1986,-0.121534736551694
CA4033912181119900809,1990,1986,-0.13850069676627508
CA3305811714419900910,1990,1986,-0.06381017244033765
CA3655211908319910922,1991,1986,-0.10932100689263602
CA3876512278719911020,1991,1986,-0.2337474577428637
CA3592712121419920821,1992,1986,-0.06249164120033493
CA3622012145819920801,1992,1986,-0.14210814025528554
CA3411411897719931026,1993,1986,-0.10542177268542634
CA3407011864919931102,1993,1986,-0.15758852152213082
CA3765511953619940809,1994,1986,-0.11260184763573197
CA3715011953419940912,1994,1986,-0.05685149435146118
CA3805012286419951003,1995,1986,-0.17515561810328825
CA3515211854719950829,1995,1986,-0.06731111563760321
CA3520911991019960520,1996,1986,-0.03836544687557582
CA3791311981819960814,1996,1986,-0.1950462512387448
CA3344711729819970904,1997,1986,-0.10420642846212697
CA3471012049419970927,1997,1986,-0.08365454841851204
CA3442211887219981018,1998,1986,-0.08126703691018006
CA3688212081319980710,1998,1986,-0.06680610439204411
CA3975712171519990823,1999,1986,-0.10235772826441861
CA3784511998419990823,1999,1986,-0.18482235563438595
CA3625712072920000803,2000,1986,-0.11135108651193902
CA3771612024820000702,2000,1986,-0.07321493520129792
CA3777211886020010702,2001,1986,-0.08699574812501853
CA3396111727920010623,2001,1986,-0.0015835655892526559
CA4146112251620020713,2002,1986,-0.11185117196174929
CA3474011878120020618,2002,1986,-0.026334873680373197
CA3500511465220030716,2003,1986,-0.14111243491828723
CA3976112013320030720,2003,1986,0.0037173832390305084
CA3796411972720041015,2004,1986,-0.11375067591457123
CA3376011738120040503,2004,1986,-0.01464395566829126
CA3937412284420050809,2005,1986,-0.18182016647740012
CA3508611531720050622,2005,1986,-0.003520545289182203
CA3605012069320060722,2006,1986,-0.08023359233194181
CA3528111983720060711,2006,1986,-0.02940028866795226
CA3338411718020071022,2007,1986,-0.10206012391625083
CA3757311966320071029,2007,1986,-0.24419903462239256
CA3976512124820080622,2008,1986,-0.2920554823091393
CA3391911775320081115,2008,1986,-0.05769494969839135
CA4156612316620090821,2009,1986,-0.20813442506922716
CA3419711786020090825,2009,1986,-0.1539438834576812
CA3334311736220100713,2010,1986,0.005443629039143107
CA3790211905120100726,2010,1986,-0.005261453375977919
CA3309811647820111001,2011,1986,-0.11419445402383979
CA3713411828320110913,2011,1986,-0.028548354224806644
CA3355611691120120814,2012,1986,-0.046109515759843706
CA3260811624320120517,2012,1986,-0.003755052225829127
CA4018812160120130501,2013,1986,-0.22634033520181693
CA3881312282620131122,2013,1986,-0.1641485709292964
CA3976812365020140730,2014,1986,-0.3075208844524776
CA4122712136220140731,2014,1986,-0.1929417415528786
CA3745411858420150206,2015,1986,-0.01262729630394661
CA4016812363920150730,2015,1986,-0.25845698033398673
CA3779911892220160804,2016,1986,-0.07998035083129396
CA3436911855620160709,2016,1986,-0.0966280956960221
CA4145212338020170811,2017,1986,-0.2999773035794761
CA3589912026320170710,2017,1986,-0.10460691266122019
CA3906012314020180727,2018,1986,-0.16245696130907453
CA3511712010020180819,2018,1986,-0.058691575757715116
CA3892812226620190608,2019,1986,-0.12290744812929313
CA3433711905320191031,2019,1986,-0.051387451213280165
CA4185812335420200908,2020,1986,-0.27321343609853005
CA3375311768720201026,2020,1986,-0.04098467578074953
CA4156412340420210801,2021,1986,-0.28451672420936863
CA3658211879520210912,2021,1986,-0.20836827832714855
CA3633311865120220803,2022,1986,-0.11818247305328337
CA4090712359920220805,2022,1986,-0.3041904140125926
CA3389011707120230714,2023,1986,0.014096714789050361
CA3806111999220230909,2023,1986,-0.17266139552963294
CA3589912013419840525,1984,1987,-0.027814076741319832
CA3631411886919840821,1984,1987,-0.1231336033115305
CA4095612245219850718,1985,1987,-0.10755816065009002
CA4059212068919850708,1985,1987,0.006606979413837982
CA3665912086319860602,1986,1987,0.04379790662376964
CA3389911714619860529,1986,1987,0.06430749731484073
CA4184912355119870830,1987,1987,-0.21121673989420928
CA3600012102719870707,1987,1987,0.028684369931146363
CA3362611673419880602,1988,1987,-0.07069798658491264
CA3879412296619880824,1988,1987,-0.164401705670413
CA3407511899419891029,1989,1987,-0.025694503766667254
CA3464911838419890628,1989,1987,-0.05210126177161248
CA4033912181119900809,1990,1987,-0.12073689601150635
CA3305811714419900910,1990,1987,-0.012719070657643553
CA3655211908319910922,1991,1987,-0.06797381286030979
CA3876512278719911020,1991,1987,-0.21628365868096736
CA3592712121419920821,1992,1987,-0.03472353486278987
CA3622012145819920801,1992,1987,-0.11638603059152586
CA3411411897719931026,1993,1987,-0.03374232657268496
CA3407011864919931102,1993,1987,-0.08188027458699519
CA3765511953619940809,1994,1987,-0.10867931475091645
CA3715011953419940912,1994,1987,-0.045295454270104465
CA3805012286419951003,1995,1987,-0.17798240822574424
CA3515211854719950829,1995,1987,-0.00853770281425398
CA3520911991019960520,1996,1987,0.02343015364368071
CA3791311981819960814,1996,1987,-0.18574017580814423
CA3344711729819970904,1997,1987,-0.07535743209850612
CA3471012049419970927,1997,1987,-0.06079473155336742
CA3442211887219981018,1998,1987,0.00035323205289799293
CA3688212081319980710,1998,1987,-0.025137360800434324
CA3975712171519990823,1999,1987,-0.10635244595545616
CA3784511998419990823,1999,1987,-0.14786209625936178
CA3625712072920000803,2000,1987,-0.07651178622872205
CA3771612024820000702,2000,1987,-0.04659858044586799
CA3777211886020010702,2001,1987,-0.043884731030337826
CA3396111727920010623,2001,1987,0.04937403333458867
CA4146112251620020713,2002,1987,-0.1275919024744419
CA3474011878120020618,2002,1987,0.006575140432256195
CA3500511465220030716,2003,1987,-0.1306896178488146
CA3976112013320030720,2003,1987,0.025524022288855523
CA3796411972720041015,2004,1987,-0.10048102149694613
CA3376011738120040503,2004,1987,0.04505611865291411
CA3937412284420050809,2005,1987,-0.17322578768708483
CA3508611531720050622,2005,1987,0.008249984420496737
CA3605012069320060722,2006,1987,-0.030813964154477538
CA3528111983720060711,2006,1987,0.021301406766940676
CA3338411718020071022,2007,1987,-0.06929295899770814
CA3757311966320071029,2007,1987,-0.23262553881294037
CA3976512124820080622,2008,1987,-0.2907571913025414
CA3391911775320081115,2008,1987,-0.008013478375574187
CA4156612316620090821,2009,1987,-0.20014932584768153
CA3419711786020090825,2009,1987,-0.08959141143508913
CA3334311736220100713,2010,1987,0.03850511189843046
CA3790211905120100726,2010,1987,0.009733800859612906
CA3309811647820111001,2011,1987,-0.08465731944492172
CA3713411828320110913,2011,1987,0.016108817259030957
CA3355611691120120814,2012,1987,-0.013234587810770457
CA3260811624320120517,2012,1987,0.01924752093543975
CA4018812160120130501,2013,1987,-0.21984648291461298
CA3881312282620131122,2013,1987,-0.14637391011391546
CA3976812365020140730,2014,1987,-0.309285551491598
CA4122712136220140731,2014,1987,-0.19025145563801105
CA3745411858420150206,2015,1987,0.0031558718770844474
CA4016812363920150730,2015,1987,-0.25856143745435506
CA3779911892220160804,2016,1987,-0.07127944776742733
CA3436911855620160709,2016,1987,-0.011446644158077465
CA4145212338020170811,2017,1987,-0.28489821674648474
CA3589912026320170710,2017,1987,-0.05066427790091009
CA3906012314020180727,2018,1987,-0.1462613641916333
CA3511712010020180819,2018,1987,-0.01093122909005694
CA3892812226620190608,2019,1987,-0.0927282860282309
CA3433711905320191031,2019,1987,0.04428573082423742
CA4185812335420200908,2020,1987,-0.26372269657261393
CA3375311768720201026,2020,1987,0.007943951678422333
CA4156412340420210801,2021,1987,-0.2718985440291382
CA3658211879520210912,2021,1987,-0.18978743250475838
CA3633311865120220803,2022,1987,-0.11893160157301441
CA4090712359920220805,2022,1987,-0.30330492314817453
CA3389011707120230714,2023,1987,0.05869403292809366
CA3806111999220230909,2023,1987,-0.16180520787475933
CA3589912013419840525,1984,1988,0.015836158809175296
CA3631411886919840821,1984,1988,-0.12013548094971253
CA4095612245219850718,1985,1988,-0.12887775203035381
CA4059212068919850708,1985,1988,0.001673266070190473
CA3665912086319860602,1986,1988,0.033219426292204236
CA3389911714619860529,1986,1988,0.04955645581949617
CA4184912355119870830,1987,1988,-0.11193870972402716
CA3600012102719870707,1987,1988,-0.013659908993953916
CA3362611673419880602,1988,1988,0.008737886807163975
CA3879412296619880824,1988,1988,-0.15796570538358948
CA3407511899419891029,1989,1988,-0.02810960965025832
CA3464911838419890628,1989,1988,-0.11559179773158887
CA4033912181119900809,1990,1988,-0.12334261175038687
CA3305811714419900910,1990,1988,-0.02663037818709222
CA3655211908319910922,1991,1988,-0.036397460347250304
CA3876512278719911020,1991,1988,-0.22315109677703596
CA3592712121419920821,1992,1988,-0.00012083398625643126
CA3622012145819920801,1992,1988,-0.08696821759072415
CA3411411897719931026,1993,1988,-0.053454052734364724
CA3407011864919931102,1993,1988,-0.10929327957710212
CA3765511953619940809,1994,1988,-0.10860856722858642
CA3715011953419940912,1994,1988,0.023673509681521213
CA3805012286419951003,1995,1988,-0.1982008990110271
CA3515211854719950829,1995,1988,-0.016324246703522633
CA3520911991019960520,1996,1988,0.0041619745633330995
CA3791311981819960814,1996,1988,-0.17865172692244782
CA3344711729819970904,1997,1988,-0.0946648948500536
CA3471012049419970927,1997,1988,-0.045656475365094665
CA3442211887219981018,1998,1988,-0.03917714749697694
CA3688212081319980710,1998,1988,0.037003426683139024
CA3975712171519990823,1999,1988,-0.07554511435353596
CA3784511998419990823,1999,1988,-0.14526623394266885
CA3625712072920000803,2000,1988,-0.062490879227380954
CA3771612024820000702,2000,1988,-0.01986496282288281
CA3777211886020010702,2001,1988,-0.02374543232518798
CA3396111727920010623,2001,1988,0.060135194886053726
CA4146112251620020713,2002,1988,-0.10345007879666998
CA3474011878120020618,2002,1988,-0.025773874593311246
CA3500511465220030716,2003,1988,-0.08978140433207994
CA3976112013320030720,2003,1988,0.05733953698777014
CA3796411972720041015,2004,1988,-0.10215568123929127
CA3376011738120040503,2004,1988,0.015863030387214556
CA3937412284420050809,2005,1988,-0.14431779208814524
CA3508611531720050622,2005,1988,0.0010838896904411532
CA3605012069320060722,2006,1988,-0.026022942723531266
CA3528111983720060711,2006,1988,-0.004415279096441123
CA3338411718020071022,2007,1988,-0.08848516947326619
CA3757311966320071029,2007,1988,-0.2257258439445324
CA3976512124820080622,2008,1988,-0.28781993368227954
CA3391911775320081115,2008,1988,-0.0005489290709231463
CA4156612316620090821,2009,1988,-0.19512751506850082
CA3419711786020090825,2009,1988,-0.16453547213124892
CA3334311736220100713,2010,1988,0.014049686299327267
CA3790211905120100726,2010,1988,0.010983460486192888
CA3309811647820111001,2011,1988,-0.08043087212922886
CA3713411828320110913,2011,1988,0.030702033286895435
CA3355611691120120814,2012,1988,-0.026903424640748356
CA3260811624320120517,2012,1988,0.0043915769294110025
CA4018812160120130501,2013,1988,-0.22385859980109865
CA3881312282620131122,2013,1988,-0.13593449527741866
CA3976812365020140730,2014,1988,-0.2955049400551779
CA4122712136220140731,2014,1988,-0.18120276787754777
CA3745411858420150206,2015,1988,0.013978805400107172
CA4016812363920150730,2015,1988,-0.23588774211973804
CA3779911892220160804,2016,1988,-0.06885451579279044
CA3436911855620160709,2016,1988,-0.0858831468471095
CA4145212338020170811,2017,1988,-0.2698667727371146
CA3589912026320170710,2017,1988,-0.057074974907456714
CA3906012314020180727,2018,1988,-0.14147820413404025
CA3511712010020180819,2018,1988,-0.017577140576182187
CA3892812226620190608,2019,1988,-0.07492799727448132
CA3433711905320191031,2019,1988,0.017959519650544077
CA4185812335420200908,2020,1988,-0.2342528307764247
CA3375311768720201026,2020,1988,-0.006494289804816365
CA4156412340420210801,2021,1988,-0.20703015101419422
CA3658211879520210912,2021,1988,-0.19476495073443897
CA3633311865120220803,2022,1988,-0.1052538940419026
CA4090712359920220805,2022,1988,-0.2809315143053436
CA3389011707120230714,2023,1988,0.039520034228028106
CA3806111999220230909,2023,1988,-0.16339577436099878
CA3589912013419840525,1984,1989,0.011377252410475078
CA3631411886919840821,1984,1989,-0.14544754855724548
CA4095612245219850718,1985,1989,-0.14460476368596611
CA4059212068919850708,1985,1989,-0.014508935925969352
CA3665912086319860602,1986,1989,0.059400819048920056
CA3389911714619860529,1986,1989,0.052111416240493855
CA4184912355119870830,1987,1989,-0.12138326866988401
CA3600012102719870707,1987,1989,0.021519763841813894
CA3362611673419880602,1988,1989,0.002581848821881863
CA3879412296619880824,1988,1989,-0.10034105083034187
CA3407511899419891029,1989,1989,-0.013731189301397396
CA3464911838419890628,1989,1989,0.141044974831436
CA4033912181119900809,1990,1989,-0.12605435213044372
CA3305811714419900910,1990,1989,0.0006207117980651767
CA3655211908319910922,1991,1989,-0.06460875161041126
CA3876512278719911020,1991,1989,-0.23537505142415768
CA3592712121419920821,1992,1989,0.010713201723044694
CA3622012145819920801,1992,1989,-0.09234658931095525
CA3411411897719931026,1993,1989,-0.046091454566188204
CA3407011864919931102,1993,1989,-0.08543213453552279
CA3765511953619940809,1994,1989,-0.1056327575926296
CA3715011953419940912,1994,1989,-0.002689327611549374
CA3805012286419951003,1995,1989,-0.23553060757210206
CA3515211854719950829,1995,1989,-0.022601779115176794
CA3520911991019960520,1996,1989,0.055692468624555666
CA3791311981819960814,1996,1989,-0.18595811747482263
CA3344711729819970904,1997,1989,-0.08731710551132534
CA3471012049419970927,1997,1989,-0.022994227243271465
CA3442211887219981018,1998,1989,-0.01829430494522402
CA3688212081319980710,1998,1989,0.02653742794313646
CA3975712171519990823,1999,1989,-0.09659808499733971
CA3784511998419990823,1999,1989,-0.163748036821671
CA3625712072920000803,2000,1989,-0.06277346188625975
CA3771612024820000702,2000,1989,-0.03319203646029137
CA3777211886020010702,2001,1989,-0.007856703402987565
CA3396111727920010623,2001,1989,0.04917901152191254
CA4146112251620020713,2002,1989,-0.11584983214431167
CA3474011878120020618,2002,1989,0.010362520347055822
CA3500511465220030716,2003,1989,-0.08698287469219654
CA3976112013320030720,2003,1989,0.01884021628671297
CA3796411972720041015,2004,1989,-0.11216669996917382
CA3376011738120040503,2004,1989,0.052805310208470624
CA3937412284420050809,2005,1989,-0.16156565931202507
CA3508611531720050622,2005,1989,0.011106272890589528
CA3605012069320060722,2006,1989,-0.0003666393603189931
CA3528111983720060711,2006,1989,0.04911545165475514
CA3338411718020071022,2007,1989,-0.07928044856708555
CA3757311966320071029,2007,1989,-0.23536189897391832
CA3976512124820080622,2008,1989,-0.2955817440967818
CA3391911775320081115,2008,1989,-0.031262352299315475
CA4156612316620090821,2009,1989,-0.18885626259250918
CA3419711786020090825,2009,1989,-0.12466701775267484
CA3334311736220100713,2010,1989,0.03603824622399947
CA3790211905120100726,2010,1989,0.017322560471909575
CA3309811647820111001,2011,1989,-0.041002592024529314
CA3713411828320110913,2011,1989,0.03647743692098452
CA3355611691120120814,2012,1989,0.0031667675359921543
CA3260811624320120517,2012,1989,0.040942963977480304
CA4018812160120130501,2013,1989,-0.2284232403160658
CA3881312282620131122,2013,1989,-0.11068704594999086
CA3976812365020140730,2014,1989,-0.304336651368211
CA4122712136220140731,2014,1989,-0.18797917725211077
CA3745411858420150206,2015,1989,0.018137972056407582
CA4016812363920150730,2015,1989,-0.2561458011073301
CA3779911892220160804,2016,1989,-0.07381162108794428
CA3436911855620160709,2016,1989,-0.04312620495549681
CA4145212338020170811,2017,1989,-0.2700478248508985
CA3589912026320170710,2017,1989,-0.035764396650881464
CA3906012314020180727,2018,1989,-0.15467223847763184
CA3511712010020180819,2018,1989,-0.004449217072325412
CA3892812226620190608,2019,1989,-0.07586886406732081
CA3433711905320191031,2019,1989,0.007868534572865417
CA4185812335420200908,2020,1989,-0.2421494409220722
CA3375311768720201026,2020,1989,-0.004388741136792717
CA4156412340420210801,2021,1989,-0.20654885516040403
CA3658211879520210912,2021,1989,-0.19304887381953909
CA3633311865120220803,2022,1989,-0.1097027414389486
CA4090712359920220805,2022,1989,-0.2819938089403724
CA3389011707120230714,2023,1989,0.0568275043165185
CA3806111999220230909,2023,1989,-0.15450653551021296
CA3589912013419840525,1984,1990,0.08548441652945431
CA3631411886919840821,1984,1990,-0.12788287922723254
CA4095612245219850718,1985,1990,-0.1346327199837227
CA4059212068919850708,1985,1990,-0.027087989625857033
CA3665912086319860602,1986,1990,0.06567631392196027
CA3389911714619860529,1986,1990,0.10105782630181193
CA4184912355119870830,1987,1990,-0.1313172093770715
CA3600012102719870707,1987,1990,0.021451740800937532
CA3362611673419880602,1988,1990,0.0014684633027857031
CA3879412296619880824,1988,1990,-0.09272210131816995
CA3407511899419891029,1989,1990,0.06742106667515586
CA3464911838419890628,1989,1990,0.04506198579652448
CA4033912181119900809,1990,1990,-0.00831394383474657
CA3305811714419900910,1990,1990,0.045737988383653554
CA3655211908319910922,1991,1990,-0.04564225782096387
CA3876512278719911020,1991,1990,-0.2316847299515494
CA3592712121419920821,1992,1990,0.022512831871079022
CA3622012145819920801,1992,1990,-0.08432063423365509
CA3411411897719931026,1993,1990,-0.01001155061471408
CA3407011864919931102,1993,1990,-0.07870930075002833
CA3765511953619940809,1994,1990,-0.10419119804580176
CA3715011953419940912,1994,1990,-0.0018862348766987469
CA3805012286419951003,1995,1990,-0.17165575454873208
CA3515211854719950829,1995,1990,-0.010010587206437358
CA3520911991019960520,1996,1990,0.11096771351451692
CA3791311981819960814,1996,1990,-0.18643649069688106
CA3344711729819970904,1997,1990,-0.07731529686933622
CA3471012049419970927,1997,1990,0.002819692303704096
CA3442211887219981018,1998,1990,0.020376745219516112
CA3688212081319980710,1998,1990,0.04021605668845983
CA3975712171519990823,1999,1990,-0.08323219633923351
CA3784511998419990823,1999,1990,-0.16585209240918217
CA3625712072920000803,2000,1990,-0.05527314793950365
CA3771612024820000702,2000,1990,-0.016325433372422746
CA3777211886020010702,2001,1990,-0.004157269427916153
CA3396111727920010623,2001,1990,0.07952134469054142
CA4146112251620020713,2002,1990,-0.11966055948030115
CA3474011878120020618,2002,1990,0.031393354354396434
CA3500511465220030716,2003,1990,-0.09322310267969763
CA3976112013320030720,2003,1990,0.017414234167616543
CA3796411972720041015,2004,1990,-0.10408631592972198
CA3376011738120040503,2004,1990,0.07099512333512659
CA3937412284420050809,2005,1990,-0.14472813360766842
CA3508611531720050622,2005,1990,0.01672333434049024
CA3605012069320060722,2006,1990,-0.007058358244291308
CA3528111983720060711,2006,1990,0.08366434630866748
CA3338411718020071022,2007,1990,-0.07033851930440199
CA3757311966320071029,2007,1990,-0.22686827410911187
CA3976512124820080622,2008,1990,-0.28879218166507103
CA3391911775320081115,2008,1990,0.04483817911904387
CA4156612316620090821,2009,1990,-0.1855002250657083
CA3419711786020090825,2009,1990,-0.10948755551519378
CA3334311736220100713,2010,1990,0.05866871010860075
CA3790211905120100726,2010,1990,0.013112927707633238
CA3309811647820111001,2011,1990,-0.025564749060972974
CA3713411828320110913,2011,1990,0.03526569940823355
CA3355611691120120814,2012,1990,0.01705352006435961
CA3260811624320120517,2012,1990,0.03127560725852242
CA4018812160120130501,2013,1990,-0.21307002891481008
CA3881312282620131122,2013,1990,-0.09842427526951898
CA3976812365020140730,2014,1990,-0.2923792742359716
CA4122712136220140731,2014,1990,-0.18926859863143572
CA3745411858420150206,2015,1990,0.020523750327426045
CA4016812363920150730,2015,1990,-0.23357508985613182
CA3779911892220160804,2016,1990,-0.061897439655441436
CA3436911855620160709,2016,1990,-0.012908925216570288
CA4145212338020170811,2017,1990,-0.277659969440868
CA3589912026320170710,2017,1990,-0.01421153525454438
CA3906012314020180727,2018,1990,-0.1293642012438136
CA3511712010020180819,2018,1990,0.027288223145280847
CA3892812226620190608,2019,1990,-0.048668425573736594
CA3433711905320191031,2019,1990,0.024449655495818762
CA4185812335420200908,2020,1990,-0.24238633943860366
CA3375311768720201026,2020,1990,0.010296695673133417
CA4156412340420210801,2021,1990,-0.21441484191240223
CA3658211879520210912,2021,1990,-0.17518598552052023
CA3633311865120220803,2022,1990,-0.10227374361514469
CA4090712359920220805,2022,1990,-0.2893730671456774
CA3389011707120230714,2023,1990,0.08571725170406175
CA3806111999220230909,2023,1990,-0.15539871738465322
CA3589912013419840525,1984,1991,-0.039258662319847114
CA3631411886919840821,1984,1991,-0.1517785354648061
CA4095612245219850718,1985,1991,-0.1486768087669192
CA4059212068919850708,1985,1991,-0.02619850705186165
CA3665912086319860602,1986,1991,0.005509882637707806
CA3389911714619860529,1986,1991,-0.041584144510455924
CA4184912355119870830,1987,1991,-0.14324472666859128
CA3600012102719870707,1987,1991,-0.052600820493170365
CA3362611673419880602,1988,1991,-0.04952193515433446
CA3879412296619880824,1988,1991,-0.11889244572513655
CA3407511899419891029,1989,1991,0.0023106144583706347
CA3464911838419890628,1989,1991,-0.03016572210226256
CA4033912181119900809,1990,1991,-0.06402927402726077
CA3305811714419900910,1990,1991,0.04837829252843143
CA3655211908319910922,1991,1991,-0.0702357473974651
CA3876512278719911020,1991,1991,-0.23607650267023556
CA3592712121419920821,1992,1991,-0.04361698491436536
CA3622012145819920801,1992,1991,-0.13717330731121366
CA3411411897719931026,1993,1991,-0.06311725944610198
CA3407011864919931102,1993,1991,-0.10545016668805243
CA3765511953619940809,1994,1991,-0.10417684168257861
CA3715011953419940912,1994,1991,-0.03984640760863627
CA3805012286419951003,1995,1991,-0.18917948391850348
CA3515211854719950829,1995,1991,-0.04302358736189232
CA3520911991019960520,1996,1991,-0.07606259371499037
CA3791311981819960814,1996,1991,-0.18151793363829857
CA3344711729819970904,1997,1991,-0.09836257449630637
CA3471012049419970927,1997,1991,-0.057264708819606186
CA3442211887219981018,1998,1991,-0.07935342951415982
CA3688212081319980710,1998,1991,0.01916966542715285
CA3975712171519990823,1999,1991,-0.10865823295970116
CA3784511998419990823,1999,1991,-0.17356671582151925
CA3625712072920000803,2000,1991,-0.09247262844124196
CA3771612024820000702,2000,1991,-0.04023151148296188
CA3777211886020010702,2001,1991,-0.027537450909035165
CA3396111727920010623,2001,1991,-0.004450590273331282
CA4146112251620020713,2002,1991,-0.12456047652262874
CA3474011878120020618,2002,1991,-0.018911414966455996
CA3500511465220030716,2003,1991,-0.1032445843377275
CA3976112013320030720,2003,1991,0.010007962427295338
CA3796411972720041015,2004,1991,-0.11394187542969259
CA3376011738120040503,2004,1991,-0.01954606679329488
CA3937412284420050809,2005,1991,-0.17036689880647374
CA3508611531720050622,2005,1991,-0.014219766845056868
CA3605012069320060722,2006,1991,-0.05054962445734566
CA3528111983720060711,2006,1991,-0.07114424965363429
CA3338411718020071022,2007,1991,-0.09226675010277245
CA3757311966320071029,2007,1991,-0.22233492079274103
CA3976512124820080622,2008,1991,-0.30234682926003326
CA3391911775320081115,2008,1991,-0.07092732883636224
CA4156612316620090821,2009,1991,-0.1841302492772792
CA3419711786020090825,2009,1991,-0.15307047645678865
CA3334311736220100713,2010,1991,0.002921707643615377
CA3790211905120100726,2010,1991,0.00693944109586433
CA3309811647820111001,2011,1991,-0.09354229708441725
CA3713411828320110913,2011,1991,-0.005785430442980325
CA3355611691120120814,2012,1991,-0.042096241936966323
CA3260811624320120517,2012,1991,-0.009188798156102776
CA4018812160120130501,2013,1991,-0.22071424189836125
CA3881312282620131122,2013,1991,-0.13723245391541883
CA3976812365020140730,2014,1991,-0.30943388201627026
CA4122712136220140731,2014,1991,-0.18167359891284016
CA3745411858420150206,2015,1991,-0.0036399929820794645
CA4016812363920150730,2015,1991,-0.25231417302366205
CA3779911892220160804,2016,1991,-0.07111922507360913
CA3436911855620160709,2016,1991,-0.11379948274469653
CA4145212338020170811,2017,1991,-0.28334500642813665
CA3589912026320170710,2017,1991,-0.062077924709294255
CA3906012314020180727,2018,1991,-0.14881776801747434
CA3511712010020180819,2018,1991,-0.04006520207144771
CA3892812226620190608,2019,1991,-0.08868342549039619
CA3433711905320191031,2019,1991,-0.06822752912477752
CA4185812335420200908,2020,1991,-0.2554858259933675
CA3375311768720201026,2020,1991,-0.06398720052144329
CA4156412340420210801,2021,1991,-0.22061463414730156
CA3658211879520210912,2021,1991,-0.19565097783025479
CA3633311865120220803,2022,1991,-0.12410380433199605
CA4090712359920220805,2022,1991,-0.2906115537989375
CA3389011707120230714,2023,1991,-0.04136018541822029
CA3806111999220230909,2023,1991,-0.1603015418493342
CA3589912013419840525,1984,1992,-0.05005575084260216
CA3631411886919840821,1984,1992,-0.11381144993014568
CA4095612245219850718,1985,1992,-0.16531594190465074
CA4059212068919850708,1985,1992,-0.014512599564892564
CA3665912086319860602,1986,1992,-0.02768223652331312
CA3389911714619860529,1986,1992,0.029909998896366106
CA4184912355119870830,1987,1992,-0.14476207908530997
CA3600012102719870707,1987,1992,-0.0683644237935875
CA3362611673419880602,1988,1992,-0.054434413412551695
CA3879412296619880824,1988,1992,-0.11141582649428258
CA3407511899419891029,1989,1992,-0.05473212754339609
CA3464911838419890628,1989,1992,-0.03364091832132749
CA4033912181119900809,1990,1992,-0.06925056748371217
CA3305811714419900910,1990,1992,0.007427979486254926
CA3655211908319910922,1991,1992,-0.06530229816284538
CA3876512278719911020,1991,1992,-0.10200443879867177
CA3592712121419920821,1992,1992,-0.02865411595320885
CA3622012145819920801,1992,1992,0.009770072361952292
CA3411411897719931026,1993,1992,-0.07486359524372421
CA3407011864919931102,1993,1992,-0.12727483515137542
CA3765511953619940809,1994,1992,-0.11292325286536768
CA3715011953419940912,1994,1992,-0.07049221418691536
CA3805012286419951003,1995,1992,-0.19262546402613673
CA3515211854719950829,1995,1992,-0.053314096527833074
CA3520911991019960520,1996,1992,0.006672315378862049
CA3791311981819960814,1996,1992,-0.17641694753897322
CA3344711729819970904,1997,1992,-0.09618554003328031
CA3471012049419970927,1997,1992,-0.05669641903700185
CA3442211887219981018,1998,1992,-0.038316573419103654
CA3688212081319980710,1998,1992,-0.052544818044764796
CA3975712171519990823,1999,1992,-0.11434251583217106
CA3784511998419990823,1999,1992,-0.166519126606975
CA3625712072920000803,2000,1992,-0.07601552893896263
CA3771612024820000702,2000,1992,-0.04709216634180221
CA3777211886020010702,2001,1992,-0.033738834692102315
CA3396111727920010623,2001,1992,0.05067909554735362
CA4146112251620020713,2002,1992,-0.11339290956023818
CA3474011878120020618,2002,1992,-0.055462187825721876
CA3500511465220030716,2003,1992,-0.14259216038844946
CA3976112013320030720,2003,1992,0.0472979941792308
CA3796411972720041015,2004,1992,-0.10415502963365883
CA3376011738120040503,2004,1992,0.01662682427710211
CA3937412284420050809,2005,1992,-0.16259596257279416
CA3508611531720050622,2005,1992,-0.017818231660018172
CA3605012069320060722,2006,1992,-0.057139937756580335
CA3528111983720060711,2006,1992,-0.011361840740129234
CA3338411718020071022,2007,1992,-0.08730277513792194
CA3757311966320071029,2007,1992,-0.21619775283645723
CA3976512124820080622,2008,1992,-0.26859051274587215
CA3391911775320081115,2008,1992,-0.01848871681751378
CA4156612316620090821,2009,1992,-0.1795727912621753
CA3419711786020090825,2009,1992,-0.12946216591778953
CA3334311736220100713,2010,1992,0.025229428488578155
CA3790211905120100726,2010,1992,0.0014393231988226083
CA3309811647820111001,2011,1992,-0.09615439905473902
CA3713411828320110913,2011,1992,-0.007060876749916414
CA3355611691120120814,2012,1992,-0.029665240680857664
CA3260811624320120517,2012,1992,-0.002641469437170664
CA4018812160120130501,2013,1992,-0.21729567688577162
CA3881312282620131122,2013,1992,-0.12421686927140517
CA3976812365020140730,2014,1992,-0.3021626089162183
CA4122712136220140731,2014,1992,-0.16431304876922842
CA3745411858420150206,2015,1992,-0.005765084411077279
CA4016812363920150730,2015,1992,-0.2331999703329073
CA3779911892220160804,2016,1992,-0.06738030602562575
CA3436911855620160709,2016,1992,-0.07454460805323784
CA4145212338020170811,2017,1992,-0.28046591822362593
CA3589912026320170710,2017,1992,-0.08497634065078591
CA3906012314020180727,2018,1992,-0.14145057623771318
CA3511712010020180819,2018,1992,-0.008133489798516693
CA3892812226620190608,2019,1992,-0.09449229691191745
CA3433711905320191031,2019,1992,-0.029289510091838868
